69,StandingData,0,1110514,1,13,S.E.B.,S.E.B.,FR0000121709,11,FR0000121709,ESVUFN,20190725,0,1,400000,0,20190930,0000100006,00001,,1,,FRA,139.3,1,,,XPAR,XPAR,FRA,SK,,,EUR,,0,0,50307064,1,UNT,1,X,,3,00,H,1,,EUR,1,,,,5000000,10000000,12000000,{1,60,23,1,1,1},{5,,,,1,1}]
69,StandingData,0,1110515,1,10,DASSAULT AVIATION,DASSAULT AVIATION,FR0000121725,11,FR0000121725,ESVUFN,20190521,0,1,400000,0,20190930,0000100006,00001,,1,,FRA,1298,1,,,XPAR,XPAR,FRA,AM,,,EUR,,0,0,8348703,8,UNT,1,X,,3,00,H,1,690.65,EUR,1,,,,5000000,10000000,12000000,{1,60,23,1,1,1},{5,,,,1,1}]
69,StandingData,0,1110540,1,11,BNP PARIBAS ACT.A,BNP PARIBAS ACT.A,FR0000131104,F1,FR0000131104,ESVUFN,20190528,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,44.67,1,,,XPAR,XPAR,FRA,BNP,,,EUR,,0,0,1249798561,2,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,25,1,1,1},{5,,,,1,1}]
70,StandingData,0,1110509,1,12,KERING,KERING,FR0000121485,F2,FR0000121485,ESVUFN,20190430,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,467.55,1,,,XPAR,XPAR,FRA,KER,,,EUR,,0,0,126279322,4,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,25,1,1,1},{5,,,,1,1}]
70,StandingData,0,1110518,1,13,SCHNEIDER ELECTRIC,SCHNEIDER ELECTRIC,FR0000121972,F2,FR0000121972,ESVUFN,20190704,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,80.5,1,,,XPAR,XPAR,FRA,SU,,,EUR,,0,0,581982902,4,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,24,1,1,1},{5,,,,1,1}]
70,StandingData,0,1110519,1,10,VEOLIA ENVIRON.,VEOLIA ENVIRON.,FR0000124141,F2,FR0000124141,ESVUFN,20190513,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,23.26,1,,,XPAR,XPAR,FRA,VIE,,,EUR,,0,0,565825621,5,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,24,1,1,1},{5,,,,1,1}]
70,StandingData,0,1110545,1,11,ORANGE,ORANGE,FR0000133308,F1,FR0000133308,ESVUFN,20190603,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,14.395,1,,,XPAR,XPAR,FRA,ORA,,,EUR,,0,0,2660056599,4,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,24,1,1,1},{5,,,,1,1}]
71,StandingData,0,1110513,1,12,NRJ GROUP,NRJ GROUP,FR0000121691,16,FR0000121691,ESVUFN,20190531,0,1,60000,0,20190930,0000100006,00001,,1,,FRA,6.6,1,,,XPAR,XPAR,FRA,NRG,,,EUR,,0,0,78107621,0,UNT,1,X,,3,00,I,2,,,0,,,,30000,80000,120000,{1,60,21,1,1,1},{5,,,,1,1}]
71,StandingData,0,1110523,1,13,PLASTIC OMNIUM,PLASTIC OMNIUM,FR0000124570,11,FR0000124570,ESVUFN,20190430,0,1,400000,0,20190930,0000100006,00001,,1,,FRA,25.16,1,,,XPAR,XPAR,FRA,POM,,,EUR,,0,0,148566107,0.17,UNT,1,X,,3,00,H,1,,EUR,1,,,,5000000,10000000,12000000,{1,60,24,1,1,1},{5,,,,1,1}]
71,StandingData,0,1110525,1,10,SAINT GOBAIN,SAINT GOBAIN,FR0000125007,F2,FR0000125007,ESVUFN,20190711,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,36,1,,,XPAR,XPARXAMSXBRU,FRA,SGO,,,EUR,,0,0,546585596,4,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,25,1,1,1},{5,,,,1,1}]
71,StandingData,0,1110560,1,11,NOVATECH IND.,NOVATECH IND.,FR0000185464,10,FR0000185464,ESVUFR,20131206,0,0,15000,0,20190912,0000100006,00001,,1,,FRA,6.35,1,,,XMLI,XMLI,FRA,MLNOV,,,EUR,,0,0,1010442,2,UNT,1,X,,3,00,D,0,,EUR,0,,,,,,[2,{1,1015,20,1,1,1},{5,,,,1,1}]
72,StandingData,0,1110517,1,12,KLEPIERRE,KLEPIERRE,FR0000121964,11,FR0000121964,ESVUFN,20190709,0,1,500000,0,20190930,0000100006,00001,,1,,FRA,31.16,1,,,XPAR,XPAR,FRA,LI,,,EUR,,0,0,304594639,1.4,UNT,1,X,,0,00,H,1,,EUR,1,,,,7000000,15000000,25000000,{1,60,24,1,1,1},{5,,,,1,1}]
72,StandingData,0,1110528,1,13,VINCI,VINCI,FR0000125486,F2,FR0000125486,ESVUFN,20190924,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,98.82,1,,,XPAR,XPAR,FRA,DG,,,EUR,,0,0,605237689,2.5,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,24,1,1,1},{5,,,,1,1}]
72,StandingData,0,1110529,1,10,CASINO GUICHARD,CASINO GUICHARD,FR0000125585,11,FR0000125585,ESVUFN,20190619,0,1,500000,0,20190930,0000100006,00001,,1,,FRA,43.79,1,,,XPAR,XPAR,FRA,CO,,,EUR,,0,0,108426230,1.53,UNT,1,X,,3,00,H,1,,EUR,1,,,,7000000,15000000,25000000,{1,60,24,1,1,1},{5,,,,1,1}]
72,StandingData,0,1110565,1,11,PARFEX,PARFEX,FR0000185928,FK,FR0000185928,ESVUFR,20190925,0,0,15000,0,20190927,0000100006,00001,,0,,FRA,10.4,1,,,XMLI,XMLI,FRA,MLPFX,,,EUR,,0,0,1370000,1,UNT,1,X,,3,00,D,0,,EUR,0,,,,,,[2,{1,1015,20,1,1,1},{5,,,,1,1}]
73,StandingData,0,1110522,1,12,GASCOGNE,GASCOGNE,FR0000124414,E2,FR0000124414,ESVUFN,20180803,0,1,15000,0,20190930,0000100006,00001,20150901,1,,FRA,3.62,1,,,ALXP,ALXP,FRA,ALBI,,,EUR,,0,0,24320052,2.5,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,20,1,1,1},{5,,,,1,1}]
73,StandingData,0,1110533,1,13,REMY COINTREAU,REMY COINTREAU,FR0000130395,11,FR0000130395,ESVUFN,20190911,0,1,400000,0,20190930,0000100006,00001,,1,,FRA,121.8,1,,,XPAR,XPAR,FRA,RCO,,,EUR,,0,0,50149787,1.6,UNT,1,X,,3,00,H,1,,EUR,1,,,,5000000,10000000,12000000,{1,60,23,1,1,1},{5,,,,1,1}]
73,StandingData,0,1110535,1,10,EIFFAGE,EIFFAGE,FR0000130452,11,FR0000130452,ESVUFN,20190521,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,95.12,1,,,XPAR,XPAR,FRA,FGR,,,EUR,,0,0,98000000,4,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,24,1,1,1},{5,,,,1,1}]
73,StandingData,0,1110638,1,11,SMTPC,SMTPC,FR0004016699,16,FR0004016699,ESVUFN,20190830,0,1,30000,0,20190930,0000100006,00001,,1,,FRA,17.95,1,,,XPAR,XPAR,FRA,SMTPC,,,EUR,,0,0,5837500,3.05,UNT,1,X,,3,00,J,0,,EUR,0,,,,15000,30000,50000,{1,60,21,1,1,1},{5,,,,1,1}]
74,StandingData,0,1110527,1,12,INGENICO GROUP,INGENICO GROUP,FR0000125346,11,FR0000125346,ESVUFN,20190729,0,1,500000,0,20190930,0000100006,00001,,1,,FRA,89.5,1,,,XPAR,XPAR,FRA,ING,,,EUR,,0,0,63713047,1,UNT,1,X,,3,00,H,1,,EUR,1,,,,7000000,15000000,25000000,{1,60,24,1,1,1},{5,,,,1,1}]
74,StandingData,0,1110536,1,10,PUBLICIS GROUPE SA,PUBLICIS GROUPE SA,FR0000130577,F2,FR0000130577,ESVUFN,20190923,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,45.12,1,,,XPAR,XPAR,FRA,PUB,,,EUR,,0,0,240434797,0.4,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,24,1,1,1},{5,,,,1,1}]
74,StandingData,0,1110538,1,13,CHARGEURS,CHARGEURS,FR0000130692,16,FR0000130692,ESVUFN,20190917,0,1,200000,0,20190930,0000100006,00001,,1,,FRA,16.08,1,,,XPAR,XPAR,FRA,CRI,,,EUR,,0,0,23756103,0.16,UNT,1,X,,3,00,I,2,,EUR,1,,,,450000,750000,1000000,{1,60,22,1,1,1},{5,,,,1,1}]
74,StandingData,0,1110643,1,11,ITESOFT,ITESOFT,FR0004026151,16,FR0004026151,ESVUFN,20181218,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,2.9,1,,,XPAR,XPAR,FRA,ITE,,,EUR,,0,0,6133828,0.06,UNT,1,X,,3,00,J,0,,EUR,0,,,,7500,15000,25000,{1,60,21,1,1,1},{5,,,,1,1}]
75,StandingData,0,1110532,1,12,LAGARDERE S.C.A.,LAGARDERE S.C.A.,FR0000130213,11,FR0000130213,ESVUFR,20190514,0,1,400000,0,20190930,0000100006,00001,,1,,FRA,20.3,1,,,XPAR,XPAR,FRA,MMB,,,EUR,,0,0,131133286,6.1,UNT,1,X,,3,00,H,1,,EUR,1,,,,5000000,10000000,12000000,{1,60,23,1,1,1},{5,,,,1,1}]
75,StandingData,0,1110539,1,10,SOCIETE GENERALE,SOCIETE GENERALE,FR0000130809,F2,FR0000130809,ESVUFN,20190805,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,25.14,1,,,XPAR,XPAR,FRA,GLE,,,EUR,,0,0,853371494,1.25,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,25,1,1,1},{5,,,,1,1}]
75,StandingData,0,1110543,1,13,ERAMET,ERAMET,FR0000131757,11,FR0000131757,ESVUFN,20190528,0,1,400000,0,20190930,0000100006,00001,,1,,FRA,45.43,1,,,XPAR,XPAR,FRA,ERA,,,EUR,,0,0,26635884,3.05,UNT,1,X,,3,00,H,1,,EUR,1,,,,5000000,10000000,12000000,{1,60,24,1,1,1},{5,,,,1,1}]
75,StandingData,0,1110647,1,11,ENCRES DUBUIT,ENCRES DUBUIT,FR0004030708,E2,FR0004030708,ESVUFN,20180102,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,5.2,1,,,ALXP,ALXP,FRA,ALDUB,,,EUR,,0,0,3141000,0.4,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,21,1,1,1},{5,,,,1,1}]
76,StandingData,0,1110537,1,12,DASSAULT SYSTEMES,DASSAULT SYSTEMES,FR0000130650,F2,FR0000130650,ESVUFN,20190528,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,130.75,1,,,XPAR,XPAR,FRA,DSY,,,EUR,,0,0,262927968,0.5,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,24,1,1,1},{5,,,,1,1}]
76,StandingData,0,1110544,1,10,RENAULT,RENAULT,FR0000131906,F2,FR0000131906,ESVUFN,20190617,0,1,650000,0,20190930,0000100006,00001,,1,,FRA,52.66,1,,,XPAR,XPAR,FRA,RNO,,,EUR,,0,0,295722284,3.81,UNT,1,X,,3,00,H,1,,EUR,1,,,,10000000,20000000,35000000,{1,60,25,1,1,1},{5,,,,1,1}]
76,StandingData,0,1110557,1,13,ORPEA,ORPEA,FR0000184798,11,FR0000184798,ESVUFN,20190711,0,1,400000,0,20190930,0000100006,00001,,1,,FRA,112.1,1,,,XPAR,XPAR,FRA,ORP,,,EUR,,0,0,64615837,1.25,UNT,1,X,,3,00,H,1,,EUR,1,,,,5000000,10000000,12000000,{1,60,23,1,1,1},{5,,,,1,1}]
76,StandingData,0,1110651,1,11,FASHION B AIR,FASHION B AIR,FR0004034593,E2,FR0004034593,ESVUFR,20190802,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,0.62,1,,,ALXP,ALXP,FRA,ALFBA,,,EUR,,0,0,14526418,0.18,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,20,1,1,1},{5,,,,1,1}]
77,StandingData,0,1110542,1,12,SPIR COMMUNICATION,SPIR COMMUNICATION,FR0000131732,16,FR0000131732,ESVUFN,20190308,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,4,1,,,XPAR,XPAR,FRA,SPI,,,EUR,,0,0,6088737,4,UNT,1,X,,3,00,J,0,14.06,EUR,0,,,,7500,15000,25000,{1,60,20,1,1,1},{5,,,,1,1}]
77,StandingData,0,1110562,1,13,CRCAM ATL.VEND.CCI,CRCAM ATL.VEND.CCI,FR0000185506,16,FR0000185506,EMXXXN,20190830,0,1,30000,0,20190930,0000100006,00001,,1,,FRA,158,1,,,XPAR,XPAR,FRA,CRAV,,,EUR,,0,0,1284136,15.25,UNT,1,X,,3,00,I,0,,EUR,0,,,,15000,30000,50000,{1,60,25,1,1,1},{5,,,,1,1}]
77,StandingData,0,1110563,1,10,CRCAM NORD CCI,CRCAM NORD CCI,FR0000185514,16,FR0000185514,EMXXXN,20190510,0,1,30000,0,20190930,0000100006,00001,,1,,FRA,28.82,1,,,XPAR,XPAR,FRA,CNF,,,EUR,,0,0,17109818,3.05,UNT,1,X,,3,00,I,2,,EUR,0,,,,30000,80000,120000,{1,60,25,1,1,1},{5,,,,1,1}]
77,StandingData,0,1110655,1,11,APRIL,APRIL,FR0004037125,16,FR0004037125,ESVUFN,20190711,0,1,60000,0,20190930,0000100006,00001,,1,,FRA,21.7,1,,,XPAR,XPAR,FRA,APR,,,EUR,,0,0,41041461,0.4,UNT,1,X,,3,00,I,0,,EUR,0,,,,30000,80000,120000,{1,60,21,1,1,1},{5,,,,1,1}]
78,StandingData,0,1110556,1,12,ARCHOS,ARCHOS,FR0000182479,16,FR0000182479,ESVUFN,20190828,0,1,200000,0,20190930,0000100006,00001,,1,,FRA,0.144,1,,,XPAR,XPAR,FRA,JXR,,,EUR,,0,0,65637605,0.05,UNT,1,X,,3,00,J,2,,EUR,0,,,,450000,750000,1000000,{1,60,22,1,1,1},{5,,,,1,1}]
78,StandingData,0,1110636,1,13,KAUFMAN ET BROAD,KAUFMAN ET BROAD,FR0004007813,16,FR0004007813,ESVUFN,20190614,0,1,200000,0,20190930,0000100006,00001,,1,,FRA,36.54,1,,,XPAR,XPAR,FRA,KOF,,,EUR,,0,0,21804032,0.26,UNT,1,X,,3,00,I,2,16.95,EUR,1,,,,450000,750000,1000000,{1,60,23,1,1,1},{5,,,,1,1}]
78,StandingData,0,1110637,1,10,GROUPE JAJ,GROUPE JAJ,FR0004010338,13,FR0004010338,ESVUFN,20180102,0,0,15000,0,20190930,0000100006,00001,,1,,FRA,1.01,1,,,XPAR,XPAR,FRA,GJAJ,,,EUR,,0,0,3560939,1,UNT,1,X,,3,00,J,0,,EUR,0,,,,,,[2,{1,1015,20,1,1,1},{5,,,,1,1}]
78,StandingData,0,1110660,1,11,ABC ARBITRAGE,ABC ARBITRAGE,FR0004040608,16,FR0004040608,ESVUFN,20190708,0,1,60000,0,20190930,0000100006,00001,,1,,FRA,6.65,1,,,XPAR,XPAR,FRA,ABCA,,,EUR,,0,0,58512053,0.016,UNT,1,X,,3,00,I,2,,EUR,0,,,,30000,80000,120000,{1,60,22,1,1,1},{5,,,,1,1}]
79,StandingData,0,1110561,1,12,PHONE WEB,PHONE WEB,FR0000185480,10,FR0000185480,ESVUFR,20190619,0,0,15000,0,20190917,0000100006,00001,,1,,FRA,0.55,1,,,XMLI,XMLI,FRA,MLPHW,,,EUR,,0,0,1125000,0.2,UNT,1,X,,3,00,D,0,,EUR,0,,,,,,[2,{1,1015,20,1,1,1},{5,,,,1,1}]
79,StandingData,0,1110640,1,13,LESNXCONSTRUCTEURS,LESNXCONSTRUCTEURS,FR0004023208,16,FR0004023208,ESVUFN,20190521,0,1,30000,0,20190930,0000100006,00001,,1,,FRA,45,1,,,XPAR,XPAR,FRA,LNC,,,EUR,,0,0,16039755,1,UNT,1,X,,3,00,I,0,,EUR,0,,,,15000,30000,50000,{1,60,21,1,1,1},{5,,,,1,1}]
79,StandingData,0,1110641,1,10,INTERPARFUMS,INTERPARFUMS,FR0004024222,11,FR0004024222,ESVUFN,20190614,0,1,200000,0,20190930,0000100006,00001,,1,,FRA,39.3,1,,,XPAR,XPAR,FRA,ITP,,,EUR,,0,0,47262190,3,UNT,1,X,,3,00,H,1,,EUR,1,,,,450000,750000,1000000,{1,60,22,1,1,1},{5,,,,1,1}]
79,StandingData,0,1110664,1,11,VOYAGEURS DU MONDE,VOYAGEURS DU MONDE,FR0004045847,E2,FR0004045847,ESVUFN,20190624,0,1,60000,0,20190930,0000100006,00001,,1,,FRA,106,1,,,ALXP,ALXP,FRA,ALVDM,,,EUR,,0,0,3691510,1,UNT,1,X,,3,00,E,0,,EUR,0,,,,30000,80000,120000,{1,60,21,1,1,1},{5,,,,1,1}]
80,StandingData,0,1110575,1,12,PUBLICIS BSA,PUBLICIS BSA,FR0000312928,31,FR0000312928,RPSXXN,20190923,30.5,1,15000,0,20190930,0000100006,00001,,1,,FRA,17.9,1,20220904,,XPAR,XPAR,FRA,PUBBS,,,EUR,,0,0,898948,0,UNT,1,X,EUR,0,00,L,0,,,0,,,,7500,15000,25000,{1,60,20,1,1,1},{5,,,,1,1}]
80,StandingData,0,1110645,1,13,LANSON-BCC,LANSON-BCC,FR0004027068,E2,FR0004027068,ESVUFN,20190909,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,26.8,1,,,ALXP,ALXP,FRA,ALLAN,,,EUR,,0,0,7109910,10,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,20,1,1,1},{5,,,,1,1}]
80,StandingData,0,1110646,1,10,KEYRUS,KEYRUS,FR0004029411,16,FR0004029411,ESVUFN,20180102,0,1,30000,0,20190930,0000100006,00001,,1,,FRA,2.58,1,,,XPAR,XPAR,FRA,KEY,,,EUR,,0,0,17277870,0.25,UNT,1,X,,3,00,J,0,,EUR,0,,,,15000,30000,50000,{1,60,21,1,1,1},{5,,,,1,1}]
80,StandingData,0,1110670,1,11,VALNEVA,VALNEVA,FR0004056851,16,FR0004056851,ESVUFN,20181001,0,1,100000,0,20190930,0000100006,00001,,1,,FRA,2.9,1,,,XPAR,XPAR,FRA,VLA,,,EUR,,0,0,90917048,0.15,UNT,1,X,,3,00,I,2,,EUR,0,,,,75000,150000,225000,{1,60,22,1,1,1},{5,,,,1,1}]
81,StandingData,0,1110639,1,12,DOLPHIN INTEGRAT.,DOLPHIN INTEGRAT.,FR0004022754,E2,FR0004022754,ESVUFN,20180727,0,1,15000,0,20180816,0000100006,00001,,1,,FRA,3.66,1,,,ALXP,ALXP,FRA,ALDOL,,,EUR,,0,0,1344520,1,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,20,1,1,1},{5,,,,1,1}]
81,StandingData,0,1110649,1,13,XILAM ANIMATION,XILAM ANIMATION,FR0004034072,16,FR0004034072,ESVUFN,20180629,0,1,200000,0,20190930,0000100006,00001,,1,,FRA,37.75,1,,,XPAR,XPAR,FRA,XIL,,,EUR,,0,0,4911500,0.1,UNT,1,X,,3,00,I,2,,EUR,0,,,,450000,750000,1000000,{1,60,22,1,1,1},{5,,,,1,1}]
81,StandingData,0,1110650,1,10,MR BRICOLAGE,MR BRICOLAGE,FR0004034320,16,FR0004034320,ESVUFN,20190124,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,3.01,1,,,XPAR,XPAR,FRA,MRB,,,EUR,,0,0,10387755,3.2,UNT,1,X,,3,00,J,0,,EUR,0,,,,7500,15000,25000,{1,60,21,1,1,1},{5,,,,1,1}]
81,StandingData,0,1110675,1,11,GROUPE FLO,GROUPE FLO,FR0004076891,16,FR0004076891,ESVUFN,20190807,0,1,30000,0,20190930,0000100006,00001,,1,,FRA,0.214,1,,,XPAR,XPAR,FRA,FLO,,,EUR,,0,0,765157113,0.05,UNT,1,X,,3,00,I,0,,EUR,0,,,,15000,30000,50000,{1,60,21,1,1,1},{5,,,,1,1}]
82,StandingData,0,1110648,1,12,COHERIS,COHERIS,FR0004031763,16,FR0004031763,ESVUFN,20190906,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,2.27,1,,,XPAR,XPAR,FRA,COH,,,EUR,,0,0,5685575,0.4,UNT,1,X,,3,00,J,0,,EUR,0,,,,7500,15000,25000,{1,60,21,1,1,1},{5,,,,1,1}]
82,StandingData,0,1110653,1,13,ILIAD,ILIAD,FR0004035913,11,FR0004035913,ESVUFN,20190926,0,1,500000,0,20190930,0000100006,00001,,1,,FRA,86.22,1,,,XPAR,XPAR,FRA,ILD,,,EUR,,0,0,59128951,0,UNT,1,X,,3,00,H,1,,,1,,,,7000000,15000000,25000000,{1,60,24,1,1,1},{5,,,,1,1}]
82,StandingData,0,1110659,1,10,SIMO INTERNATIONAL,SIMO INTERNATIONAL,FR0004038818,10,FR0004038818,ESVUFR,20180125,0,0,15000,0,20190916,0000100006,00001,,1,,FRA,0.36,1,,,XMLI,XMLI,FRA,MLSIM,,,EUR,,0,0,3200000,0.5,UNT,1,X,,3,00,D,0,,EUR,0,,,,,,[2,{1,1015,20,1,1,1},{5,,,,1,1}]
82,StandingData,0,1110681,1,11,HYBRIGENICS,HYBRIGENICS,FR0004153930,E2,FR0004153930,ESVUFN,20190923,0,1,60000,0,20190930,0000100006,00001,,1,,FRA,0.1454,1,,,ALXP,ALXP,FRA,ALHYG,,,EUR,,0,0,46753948,0.1,UNT,1,X,,3,00,E,0,,EUR,0,,,,30000,80000,120000,{1,60,22,1,1,1},{5,,,,1,1}]
83,StandingData,0,1110658,1,13,PARROT,PARROT,FR0004038263,16,FR0004038263,ESVUFN,20190510,0,1,100000,0,20190930,0000100006,00001,,1,,FRA,3.03,1,,,XPAR,XPAR,FRA,PARRO,,,EUR,,0,0,30174671,0.1524,UNT,1,X,,3,00,J,0,,EUR,0,,,,75000,150000,225000,{1,60,22,1,1,1},{5,,,,1,1}]
83,StandingData,0,1110663,1,10,PRISMAFLEX INTL,PRISMAFLEX INTL,FR0004044600,E2,FR0004044600,ESVUFN,20180221,0,1,15000,0,20190930,0000100006,00001,20141215,1,,FRA,5.48,1,,,ALXP,ALXP,FRA,ALPRI,,,EUR,,0,0,1315598,2,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,21,1,1,1},{5,,,,1,1}]
83,StandingData,0,1110666,1,12,NEURONES,NEURONES,FR0004050250,16,FR0004050250,ESVUFN,20190611,0,1,60000,0,20190930,0000100006,00001,,1,,FRA,21.4,1,,,XPAR,XPAR,FRA,NRO,,,EUR,,0,0,24285862,0.4,UNT,1,X,,3,00,I,2,,EUR,0,,,,30000,80000,120000,{1,60,21,1,1,1},{5,,,,1,1}]
83,StandingData,0,1110686,1,11,MASTRAD,MASTRAD,FR0004155687,E2,FR0004155687,ESVUFN,20190909,0,1,15000,0,20190927,0000100006,00001,,1,,FRA,0.49,1,,,ALXP,ALXP,FRA,ALMAS,,,EUR,,0,0,18802728,0.14,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,21,1,1,1},{5,,,,1,1}]
84,StandingData,0,1110662,1,13,TRAQUEUR,TRAQUEUR,FR0004043487,EA,FR0004043487,ESVUFN,20171130,0,0,15000,0,20190930,0000100006,00001,,1,,FRA,1.23,1,,,ALXP,ALXP,FRA,ALTRA,,,EUR,,0,0,3316347,0.76,UNT,1,X,,3,00,E,0,,EUR,0,,,,,,[2,{1,1015,20,1,1,1},{5,,,,1,1}]
84,StandingData,0,1110668,1,10,GENOWAY,GENOWAY,FR0004053510,E2,FR0004053510,ESVUFN,20181115,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,1.21,1,,,ALXP,ALXP,FRA,ALGEN,,,EUR,,0,0,5983466,0.6,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,21,1,1,1},{5,,,,1,1}]
84,StandingData,0,1110671,1,12,MICROWAVE VISION,MICROWAVE VISION,FR0004058949,E2,FR0004058949,ESVUFN,20140721,0,1,60000,0,20190930,00001,00001,,1,,FRA,14.1,1,,,ALXP,ALXP,FRA,ALMIC,,,EUR,,0,0,6282166,0.2,UNT,1,X,,3,00,E,0,,EUR,0,,,,30000,80000,120000,{1,60,21,1,1,1},{5,,,,1,1}]
84,StandingData,0,1110691,1,11,HOTELS DE PARIS,HOTELS DE PARIS,FR0004165801,13,FR0004165801,ESVUFN,20180102,0,0,15000,0,20190927,0000100006,00001,,1,,FRA,3.46,1,,,XPAR,XPAR,FRA,HDP,,,EUR,,0,0,7386981,0,UNT,1,X,,3,00,J,0,,,0,,,,,,[2,{1,1015,20,1,1,1},{5,,,,1,1}]
85,StandingData,0,1110667,1,13,GROUPE OPEN,GROUPE OPEN,FR0004050300,16,FR0004050300,ESVUFN,20190521,0,1,60000,0,20190930,0000100006,00001,,1,,FRA,11.72,1,,,XPAR,XPAR,FRA,OPN,,,EUR,,0,0,8568249,0,UNT,1,X,,3,00,I,2,,,0,,,,30000,80000,120000,{1,60,22,1,1,1},{5,,,,1,1}]
85,StandingData,0,1110674,1,10,ARDOIN ST AMAND B,ARDOIN ST AMAND B,FR0004070795,30,FR0004070795,EPVNNR,20180219,0,0,15000,0,20160907,00001,00001,,1,,FRA,80,1,,,XMLI,XMLI,FRA,ARDO,,,EUR,,0,0,3454,15.244902,UNT,1,X,,0,00,D,0,,EUR,0,,,,,,[2,{1,1015,20,1,1,1},{5,,,,1,1}]
85,StandingData,0,1110678,1,12,ESI GROUP,ESI GROUP,FR0004110310,16,FR0004110310,ESVUFN,20180102,0,1,60000,0,20190930,0000100006,00001,,1,,FRA,31.8,1,,,XPAR,XPAR,FRA,ESI,,,EUR,,0,0,5955072,3,UNT,1,X,,3,00,I,2,26.9,EUR,0,,,,30000,80000,120000,{1,60,21,1,1,1},{5,,,,1,1}]
85,StandingData,0,1110695,1,11,NEXTEDIA,NEXTEDIA,FR0004171346,E2,FR0004171346,ESVUFN,20190725,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,0.678,1,,,ALXP,ALXP,FRA,ALNXT,,,EUR,,0,0,20198356,0.1,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,21,1,1,1},{5,,,,1,1}]
86,StandingData,0,1110673,1,13,NSE,NSE,FR0004065639,E2,FR0004065639,ESVUFN,20150902,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,9.7,1,,,ALXP,ALXP,FRA,ALNSE,,,EUR,,0,0,3376111,1.55,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,20,1,1,1},{5,,,,1,1}]
86,StandingData,0,1110680,1,10,CLASQUIN,CLASQUIN,FR0004152882,E2,FR0004152882,ESVUFN,20190607,0,1,15000,0,20190930,0000100006,00001,,1,,FRA,34.8,1,,,ALXP,ALXP,FRA,ALCLA,,,EUR,,0,0,2306401,2,UNT,1,X,,3,00,E,0,,EUR,0,,,,7500,15000,25000,{1,60,21,1,1,1},{5,,,,1,1}]
86,StandingData,0,1110683,1,12,GROUPE SFPI,GROUPE SFPI,FR0004155000,16,FR0004155000,ESVUFN,20190618,0,1,30000,0,20190930,0000100006,00001,,1,,FRA,1.865,1,,,XPAR,XPAR,FRA,SFPI,,,EUR,,0,0,99317902,0.9,UNT,1,X,,3,00,I,2,,EUR,0,,,,15000,30000,50000,{1,60,21,1,1,1},{5,,,,1,1}]
